,ObjectTable,us_node_id,us_node_id_flag,link_suffix,link_suffix_flag,ds_node_id,ds_node_id_flag,link_type,link_type_flag,asset_id,asset_id_flag,sewer_reference,sewer_reference_flag,system_type,system_type_flag,branch_id,branch_id_flag,point_array,is_merged,asset_uid,x0,y0
290,hw_conduit,36-486023,,1,,36-486028,,Cond,,21970,,,,sanitary,,,,"{2298074.1734122321940958,148470.7185932338761631,2298039.0022811521776021,148451.3434935538098216}",,,2298074.1734122321940958,148470.7185932338761631
291,hw_conduit,36-486024,,1,,36-486025,,Cond,,2846,,,,sanitary,,,,"{2298112.9044091925024986,148119.6269255924853496,2298083.3388091921806335,148348.4650505933968816}",,,2298112.9044091925024986,148119.6269255924853496
292,hw_conduit,36-486025,,1,,36-486026,,Cond,,2839,,,,sanitary,,,,"{2298083.3388091921806335,148348.4650505933968816,2298069.4601679123006761,148458.2953414738294668}",,,2298083.3388091921806335,148348.4650505933968816
293,hw_conduit,36-486026,,1,,36-486027,,Cond,,2856,,,,sanitary,,,,"{2298069.4601679123006761,148458.2953414738294668,2298064.3234344720840454,148464.5795554738433566}",,,2298069.4601679123006761,148458.2953414738294668
294,hw_conduit,36-486027,,1,,36-486011,,Cond,,2857,,,,sanitary,,,,"{2298064.3234344720840454,148464.5795554738433566,2298069.880822392180562,148471.2484270739078056}",,,2298064.3234344720840454,148464.5795554738433566
295,hw_conduit,36-488001,,1,,36-488002,,Cond,,2827,,,,sanitary,,,,"{2297543.7802337505854666,148938.872983315755846,2297577.4561227103695273,148797.0360711551911663}",,,2297543.7802337505854666,148938.872983315755846
296,hw_conduit,36-488002,,1,,36-488003,,Cond,,2828,,,,sanitary,,,,"{2297577.4561227103695273,148797.0360711551911663,2297596.5066713504493237,148769.6534182750910986}",,,2297577.4561227103695273,148797.0360711551911663
297,hw_conduit,36-488003,,1,,36-486019,,Cond,,2832,,,,sanitary,,,,"{2297596.5066713504493237,148769.6534182750910986,2297596.2356127104721963,148687.5651394747546874}",,,2297596.5066713504493237,148769.6534182750910986
298,hw_conduit,39-474004,,1,,39-474005,,Cond,,16555,,,,sanitary,,,,"{2298442.7416260736063123,144992.1875264199625235,2298458.7725515938363969,144950.3040744998143055}",,,2298442.7416260736063123,144992.1875264199625235
299,hw_conduit,39-474005,,1,,39-474006,,Cond,,16558,,,,sanitary,,,,"{2298458.7725515938363969,144950.3040744998143055,2298470.4741893541067839,144948.4107483398111071}",,,2298458.7725515938363969,144950.3040744998143055
300,hw_conduit,39-474006,,1,,39-474007,,Cond,,18756,,,,sanitary,,,,"{2298470.4741893541067839,144948.4107483398111071,2298572.7830525543540716,145007.1209890600293875}",,,2298470.4741893541067839,144948.4107483398111071
301,hw_conduit,39-474007,,1,,39-474009,,Cond,,17579,,,,sanitary,,,,"{2298572.7830525543540716,145007.1209890600293875,2298678.8350121546536684,145067.8814060202857945}",,,2298572.7830525543540716,145007.1209890600293875
302,hw_conduit,39-474009,,1,,5131,CAR,Cond,,15351,,,,sanitary,,,,"{2298678.8350121546536684,145067.8814060202857945,2298742.1531516001559794,145105.9842005755926948}",,,2298678.8350121546536684,145067.8814060202857945
303,hw_conduit,39-476001,,1,,39-476002,,Cond,,14903,,,,sanitary,,,,"{2298452.532167833764106,145553.4395103422284592,2298456.0291382339783013,145545.7523933821939863}",,,2298452.532167833764106,145553.4395103422284592
304,hw_conduit,39-476002,,1,,39-476003,,Cond,,5155,,,,sanitary,,,,"{2298456.0291382339783013,145545.7523933821939863,2298481.4892955939285457,145480.0345263419148978}",,,2298456.0291382339783013,145545.7523933821939863
305,hw_conduit,39-476003,,1,,39-476004,,Cond,,5184,,,,sanitary,,,,"{2298481.4892955939285457,145480.0345263419148978,2298509.6271514343097806,145407.5253495416254736}",,,2298481.4892955939285457,145480.0345263419148978
306,hw_conduit,39-476004,,1,,39-476005,,Cond,,14760,,,,sanitary,,,,"{2298509.6271514343097806,145407.5253495416254736,2298534.4181813541799784,145336.7616404213476926}",,,2298509.6271514343097806,145407.5253495416254736
307,hw_conduit,39-476005,,1,,39-476006,,Cond,,6075,,,,sanitary,,,,"{2298534.4181813541799784,145336.7616404213476926,2298560.7471406343393028,145264.9697799410787411}",,,2298534.4181813541799784,145336.7616404213476926
308,hw_conduit,39-476006,,1,,39-476009,,Cond,,12185,,,,sanitary,,,,"{2298560.7471406343393028,145264.9697799410787411,2298563.5883185942657292,145260.9829959410417359}",,,2298560.7471406343393028,145264.9697799410787411
309,hw_conduit,39-476008,,1,,39-476009,,Cond,,15184,,,,sanitary,,,,"{2298483.5722987940534949,145226.2026032209105324,2298563.5883185942657292,145260.9829959410417359}",,,2298483.5722987940534949,145226.2026032209105324
310,hw_conduit,39-476009,,1,,39-476016,,Cond,,6078,,,,sanitary,,,,"{2298563.5883185942657292,145260.9829959410417359,2298652.7173859546892345,145294.2894063411804382}",,,2298563.5883185942657292,145260.9829959410417359
311,hw_conduit,39-476010,,1,,39-476009,,Cond,,6087,,,,sanitary,,,,"{2298595.4421283942647278,145191.5218191407620907,2298563.5883185942657292,145260.9829959410417359}",,,2298595.4421283942647278,145191.5218191407620907
312,hw_conduit,39-476013,,1,,4647,CAR,Cond,,6102,,,,sanitary,,,,"{2298622.3738296744413674,145094.3845585004019085,2298718.2975515965372324,145149.7815005705924705}",,,2298622.3738296744413674,145094.3845585004019085
313,hw_conduit,39-476016,,1,,39-476022,,Cond,,6071,,,,sanitary,,,,"{2298652.7173859546892345,145294.2894063411804382,2298736.8946572751738131,145325.6860618613136467}",,,2298652.7173859546892345,145294.2894063411804382
314,hw_conduit,39-476018,,1,,39-476019,,Cond,,5140,,,,sanitary,,,,"{2298714.302119274623692,145651.1937166626157705,2298733.4270086348988116,145597.2678605823894031}",,,2298714.302119274623692,145651.1937166626157705
315,hw_conduit,39-476019,,1,,39-476020,,Cond,,11867,,,,sanitary,,,,"{2298733.4270086348988116,145597.2678605823894031,2298763.3531870348379016,145527.8066837821097579}",,,2298733.4270086348988116,145597.2678605823894031
316,hw_conduit,39-476020,,1,,39-476064,,Cond,,5276,,,,sanitary,,,,"{2298763.3531870348379016,145527.8066837821097579,2298769.7328034350648522,145510.658544342033565}",,,2298763.3531870348379016,145527.8066837821097579
317,hw_conduit,39-476021,,1,,39-476040,,Cond,,5290,,,,sanitary,,,,"{2298780.6099876752123237,145481.4210310619382653,2298808.6514352755621076,145410.1739396216289606}",,,2298780.6099876752123237,145481.4210310619382653
318,hw_conduit,39-476022,,1,,39-476023,,Cond,,14345,,,,sanitary,,,,"{2298736.8946572751738131,145325.6860618613136467,2298826.5821182350628078,145360.5640820214466657}",,,2298736.8946572751738131,145325.6860618613136467
319,hw_conduit,39-476023,,1,,39-476024,,Cond,,6217,,,,sanitary,,,,"{2298826.5821182350628078,145360.5640820214466657,2298852.2506978353485465,145317.4574067412759177}",,,2298826.5821182350628078,145360.5640820214466657
320,hw_conduit,39-476024,,1,,39-476025,,Cond,,6218,,,,sanitary,,,,"{2298852.2506978353485465,145317.4574067412759177,2298858.5264688753522933,145315.3333165012591053}",,,2298852.2506978353485465,145317.4574067412759177
321,hw_conduit,39-476025,,1,,39-476026,,Cond,,6219,,,,sanitary,,,,"{2298858.5264688753522933,145315.3333165012591053,2298871.479249675758183,145297.521536021202337}",,,2298858.5264688753522933,145315.3333165012591053
322,hw_conduit,39-476026,,1,,39-476030,,Cond,,6222,,,,sanitary,,,,"{2298871.479249675758183,145297.521536021202337,2298920.6138935955241323,145274.2780366610968485}",,,2298871.479249675758183,145297.521536021202337
323,hw_conduit,39-476030,,1,,39-476031,,Cond,,6223,,,,sanitary,,,,"{2298920.6138935955241323,145274.2780366610968485,2298925.4382984759286046,145271.8920013011083938}",,,2298920.6138935955241323,145274.2780366610968485
324,hw_conduit,39-476031,,1,,39-476048,,Cond,,16546,,,,sanitary,,,,"{2298925.4382984759286046,145271.8920013011083938,2298930.8032966358587146,145274.9943471410952043}",,,2298925.4382984759286046,145271.8920013011083938
325,hw_conduit,39-476038,,1,,39-478016,,Cond,,5128,,,,sanitary,,,,"{2298515.453525354154408,145677.3283354627201334,2298609.9808750343509018,145704.4970492228167132}",,,2298515.453525354154408,145677.3283354627201334
326,hw_conduit,39-476040,,1,,39-476023,,Cond,,14725,,,,sanitary,,,,"{2298808.6514352755621076,145410.1739396216289606,2298826.5821182350628078,145360.5640820214466657}",,,2298808.6514352755621076,145410.1739396216289606
327,hw_conduit,39-476042,,1,,39-476043,,Cond,,11870,,,,sanitary,,,,"{2299045.8972091963514686,145340.8510505813756026,2299119.6588091966696084,145378.1700005815073382}",,,2299045.8972091963514686,145340.8510505813756026
328,hw_conduit,39-476043,,1,,39-476044,,Cond,,5287,,,,sanitary,,,,"{2299119.6588091966696084,145378.1700005815073382,2299119.9636091967113316,145384.7613005815364886}",,,2299119.6588091966696084,145378.1700005815073382
329,hw_conduit,39-476044,,1,,39-476045,,Cond,,5286,,,,sanitary,,,,"{2299119.9636091967113316,145384.7613005815364886,2299062.3564091962762177,145450.0551755818014499}",,,2299119.9636091967113316,145384.7613005815364886
330,hw_conduit,39-476045,,1,,39-476046,,Cond,,13176,,,,sanitary,,,,"{2299062.3564091962762177,145450.0551755818014499,2299038.5849047959782183,145487.9965119419503026}",,,2299062.3564091962762177,145450.0551755818014499
331,hw_conduit,39-476046,,1,,39-476047,,Cond,,13177,,,,sanitary,,,,"{2299038.5849047959782183,145487.9965119419503026,2299162.1784091969020665,145598.3880005824030377}",,,2299038.5849047959782183,145487.9965119419503026
332,hw_conduit,39-476047,,1,,39-478095,,Cond,,5265,,,,sanitary,,,,"{2299162.1784091969020665,145598.3880005824030377,2299159.2828091965056956,145785.7066505831317045}",,,2299162.1784091969020665,145598.3880005824030377
333,hw_conduit,39-476048,,1,,39-476059,,Cond,,16548,,,,sanitary,,,,"{2298930.8032966358587146,145274.9943471410952043,2298934.9081601561047137,145277.3431664211093448}",,,2298930.8032966358587146,145274.9943471410952043
334,hw_conduit,39-476053,,1,,39-476054,,Cond,,15349,,,,sanitary,,,,"{2298784.6467893552035093,145130.2685710605292115,2298851.8622302357107401,145169.8991242607007734}",,,2298784.6467893552035093,145130.2685710605292115
335,hw_conduit,39-476054,,1,,39-476055,,Cond,,15350,,,,sanitary,,,,"{2298851.8622302357107401,145169.8991242607007734,2298835.0276080751791596,145217.2898549808887765}",,,2298851.8622302357107401,145169.8991242607007734
336,hw_conduit,39-476055,,1,,39-476056,,Cond,,17376,,,,sanitary,,,,"{2298835.0276080751791596,145217.2898549808887765,2298862.1838555154390633,145233.0425590609374922}",,,2298835.0276080751791596,145217.2898549808887765
337,hw_conduit,39-476056,,1,,39-476057,,Cond,,17377,,,,sanitary,,,,"{2298862.1838555154390633,145233.0425590609374922,2298896.5841778754256666,145252.0850609810149763}",,,2298862.1838555154390633,145233.0425590609374922
338,hw_conduit,39-476057,,1,,39-476058,,Cond,,15347,,,,sanitary,,,,"{2298896.5841778754256666,145252.0850609810149763,2298934.3559235157445073,145274.4397635411005467}",,,2298896.5841778754256666,145252.0850609810149763
339,hw_conduit,39-476058,,1,,39-476059,,Cond,,15348,,,,sanitary,,,,"{2298934.3559235157445073,145274.4397635411005467,2298934.9081601561047137,145277.3431664211093448}",,,2298934.3559235157445073,145274.4397635411005467
340,hw_conduit,39-476059,,1,,39-476042,,Cond,,16547,,,,sanitary,,,,"{2298934.9081601561047137,145277.3431664211093448,2299045.8972091963514686,145340.8510505813756026}",,,2298934.9081601561047137,145277.3431664211093448
341,hw_conduit,39-476062,,1,,39-476063,,Cond,,21945,,,,sanitary,,,,"{2298667.1230416749604046,145487.7002158619579859,2298713.2858551149256527,145505.2257281820347998}",,,2298667.1230416749604046,145487.7002158619579859
342,hw_conduit,39-476063,,1,,39-476064,,Cond,,21944,,,,sanitary,,,,"{2298713.2858551149256527,145505.2257281820347998,2298769.7328034350648522,145510.658544342033565}",,,2298713.2858551149256527,145505.2257281820347998
343,hw_conduit,39-476064,,1,,39-476021,,Cond,,22271,,,,sanitary,,,,"{2298769.7328034350648522,145510.658544342033565,2298780.6099876752123237,145481.4210310619382653}",,,2298769.7328034350648522,145510.658544342033565
344,hw_conduit,39-476068,,1,,39-476062,,Cond,,21948,,,,sanitary,,,,"{2298659.1442920747213066,145484.6711134619545192,2298667.1230416749604046,145487.7002158619579859}",,,2298659.1442920747213066,145484.6711134619545192
345,hw_conduit,39-478011,,1,,39-478012,,Cond,,16336,,,,sanitary,,,,"{2298459.7385542336851358,145809.0962101032491773,2298501.8592929542064667,145808.7698912232299335}",,,2298459.7385542336851358,145809.0962101032491773
346,hw_conduit,39-478012,,1,,39-478013,,Cond,,12874,,,,sanitary,,,,"{2298501.8592929542064667,145808.7698912232299335,2298506.0157591141760349,145808.3389040232286789}",,,2298501.8592929542064667,145808.7698912232299335
347,hw_conduit,39-478013,,1,,39-478014,,Cond,,16337,,,,sanitary,,,,"{2298506.0157591141760349,145808.3389040232286789,2298533.4668091139756143,145808.3126607432495803}",,,2298506.0157591141760349,145808.3389040232286789
348,hw_conduit,39-478014,,1,,39-478020,,Cond,,14658,,,,sanitary,,,,"{2298533.4668091139756143,145808.3126607432495803,2298594.401785034686327,145805.8074485832185019}",,,2298533.4668091139756143,145808.3126607432495803
349,hw_conduit,39-478016,,1,,39-478018,,Cond,,5124,,,,sanitary,,,,"{2298609.9808750343509018,145704.4970492228167132,2298698.0050423950888216,145729.6298209029191639}",,,2298609.9808750343509018,145704.4970492228167132
350,hw_conduit,39-478017,,1,,39-476018,,Cond,,5132,,,,sanitary,,,,"{2298708.0859366348013282,145683.3525245827331673,2298714.302119274623692,145651.1937166626157705}",,,2298708.0859366348013282,145683.3525245827331673
351,hw_conduit,39-478018,,1,,39-478017,,Cond,,5127,,,,sanitary,,,,"{2298698.0050423950888216,145729.6298209029191639,2298708.0859366348013282,145683.3525245827331673}",,,2298698.0050423950888216,145729.6298209029191639
352,hw_conduit,39-478019,,1,,39-478058,,Cond,,12876,,,,sanitary,,,,"{2298684.5106624746695161,145803.967767223221017,2298685.4417045544832945,145798.2515785032010172}",,,2298684.5106624746695161,145803.967767223221017
353,hw_conduit,39-478020,,1,,39-478019,,Cond,,5109,,,,sanitary,,,,"{2298594.401785034686327,145805.8074485832185019,2298684.5106624746695161,145803.967767223221017}",,,2298594.401785034686327,145805.8074485832185019
354,hw_conduit,39-478021,,1,,39-478019,,Cond,,12875,,,,sanitary,,,,"{2298692.7926575946621597,145807.7848995432432275,2298684.5106624746695161,145803.967767223221017}",,,2298692.7926575946621597,145807.7848995432432275
355,hw_conduit,39-478022,,1,,39-478019,,Cond,,5108,,,,sanitary,,,,"{2298669.1244194349274039,145894.1231876235688105,2298684.5106624746695161,145803.967767223221017}",,,2298669.1244194349274039,145894.1231876235688105
356,hw_conduit,39-478023,,1,,39-478021,,Cond,,22128,,,,sanitary,,,,"{2298679.3085189550183713,145890.5131973835814279,2298692.7926575946621597,145807.7848995432432275}",,,2298679.3085189550183713,145890.5131973835814279
357,hw_conduit,39-478024,,1,,39-478022,,Cond,,15194,,,,sanitary,,,,"{2298651.3260501548647881,146008.7900144240411464,2298669.1244194349274039,145894.1231876235688105}",,,2298651.3260501548647881,146008.7900144240411464
358,hw_conduit,39-478058,,1,,39-478018,,Cond,,5116,,,,sanitary,,,,"{2298685.4417045544832945,145798.2515785032010172,2298698.0050423950888216,145729.6298209029191639}",,,2298685.4417045544832945,145798.2515785032010172
359,hw_conduit,39-478091,,1,,39-480015,,Cond,,14340,,,,sanitary,,,,"{2299166.1408091965131462,146228.4572255849197973,2299169.9508091965690255,146381.8859255855204538}",,,2299166.1408091965131462,146228.4572255849197973
360,hw_conduit,39-478092,,1,,39-478091,,Cond,,5194,,,,sanitary,,,,"{2299151.8152091968804598,146177.6699255847197492,2299166.1408091965131462,146228.4572255849197973}",,,2299151.8152091968804598,146177.6699255847197492
361,hw_conduit,39-478093,,1,,39-478092,,Cond,,5208,,,,sanitary,,,,"{2299166.9028091966174543,146073.9807755842921324,2299151.8152091968804598,146177.6699255847197492}",,,2299166.9028091966174543,146073.9807755842921324
362,hw_conduit,39-478094,,1,,39-478093,,Cond,,5224,,,,sanitary,,,,"{2299163.3976091966032982,145984.9315505839476828,2299166.9028091966174543,146073.9807755842921324}",,,2299163.3976091966032982,145984.9315505839476828
363,hw_conduit,39-478095,,1,,39-478094,,Cond,,5247,,,,sanitary,,,,"{2299159.2828091965056956,145785.7066505831317045,2299163.3976091966032982,145984.9315505839476828}",,,2299159.2828091965056956,145785.7066505831317045
364,hw_conduit,39-480015,,1,,39-480016,,Cond,,4250,,,,sanitary,,,,"{2299169.9508091965690255,146381.8859255855204538,2299091.4648091965354979,146386.324575585545972}",,,2299169.9508091965690255,146381.8859255855204538
365,hw_conduit,39-480016,,1,,39-480017,,Cond,,4249,,,,sanitary,,,,"{2299091.4648091965354979,146386.324575585545972,2299088.2644091965630651,146551.1451755862217396}",,,2299091.4648091965354979,146386.324575585545972
366,hw_conduit,39-480017,,1,,39-480018,,Cond,,4240,,,,sanitary,,,,"{2299088.2644091965630651,146551.1451755862217396,2298992.100009195972234,146753.8562255870201625}",,,2299088.2644091965630651,146551.1451755862217396
367,hw_conduit,39-480018,,1,,39-482004,,Cond,,4229,,,,sanitary,,,,"{2298992.100009195972234,146753.8562255870201625,2298904.0128091955557466,146941.460625587758841}",,,2298992.100009195972234,146753.8562255870201625
368,hw_conduit,39-482004,,1,,39-482005,,Cond,,4222,,,,sanitary,,,,"{2298904.0128091955557466,146941.460625587758841,2298829.3368091955780983,147098.8326755884045269}",,,2298904.0128091955557466,146941.460625587758841
369,hw_conduit,39-482005,,1,,39-482006,,Cond,,12003,,,,sanitary,,,,"{2298829.3368091955780983,147098.8326755884045269,2298735.7632091948762536,147230.4777005889336579}",,,2298829.3368091955780983,147098.8326755884045269
370,hw_conduit,39-482006,,1,,39-482007,,Cond,,11922,,,,sanitary,,,,"{2298735.7632091948762536,147230.4777005889336579,2298621.006009194534272,147344.215725589368958}",,,2298735.7632091948762536,147230.4777005889336579
371,hw_conduit,39-482007,,1,,39-484001,,Cond,,3477,,,,sanitary,,,,"{2298621.006009194534272,147344.215725589368958,2298540.23400919418782,147546.4124255901842844}",,,2298621.006009194534272,147344.215725589368958
372,hw_conduit,39-484001,,1,,39-484002,,Cond,,3454,,,,sanitary,,,,"{2298540.23400919418782,147546.4124255901842844,2298464.9484091941267252,147680.6387255907175131}",,,2298540.23400919418782,147546.4124255901842844
373,hw_conduit,39-484002,,1,,36-484056,,Cond,,15197,,,,sanitary,,,,"{2298464.9484091941267252,147680.6387255907175131,2298409.779609193559736,147877.4538005915237591}",,,2298464.9484091941267252,147680.6387255907175131
374,hw_conduit,4647,GIS,1,,5131,GIS,Cond,,641312600,GIS,,,sanitary,,,,"{2298718.2975515965372324,145149.7815005705924705,2298742.1531516001559794,145105.9842005755926948}",,,2298718.2975515965372324,145149.7815005705924705
375,hw_conduit,5131,GIS,1,,39-476053,CAR,Cond,,641314690,GIS,,,sanitary,,,,"{2298742.1531516001559794,145105.9842005755926948,2298784.6467893552035093,145130.2685710605292115}",,,2298742.1531516001559794,145105.9842005755926948
376,hw_conduit,I33-470901,,1,,I33-472902,,Cond,,FM90007,,,,sanitary,,,,"{2296666.1804446266032755,143809.0053461752249859,2296746.0794364670291543,143900.2502741756034084}",,,2296666.1804446266032755,143809.0053461752249859
377,hw_conduit,I33-472901,,1,,33-472011,,Cond,,FM90009,,,,sanitary,,,,"{2296800.3242047871463001,143969.7397059358772822,2296746.8115051072090864,144018.3815187360742129}",,,2296800.3242047871463001,143969.7397059358772822
378,hw_conduit,I33-472902,,1,,I33-472901,,Cond,,FM90008,,,,sanitary,,,,"{2296746.0794364670291543,143900.2502741756034084,2296800.3242047871463001,143969.7397059358772822}",,,2296746.0794364670291543,143900.2502741756034084
379,hw_conduit,I33-474000,,1,,33-474018,,Cond,,12467,,,,sanitary,,,,"{2296616.4642118266783655,144765.57570633906289,2296655.6144307069480419,144754.7049228990217671}",,,2296616.4642118266783655,144765.57570633906289
380,hw_conduit,I33-484000,,1,,33-484003,,Cond,,3345,,,,sanitary,,,,"{2296898.8414169475436211,147970.9709211518929806,2296908.8915263880044222,147990.0935549919668119}",,,2296898.8414169475436211,147970.9709211518929806
381,hw_conduit,I33-486077,,1,,33-486073,,Cond,,C22002,,,,sanitary,,,,"{2297031.859215428121388,148158.9843017926323228,2297034.1544813481159508,148191.715646032767836}",,,2297031.859215428121388,148158.9843017926323228
382,hw_conduit,I36-474401,,1,,I36-474402,,Cond,,6205,,,,sanitary,,,,"{2298422.8958237539045513,145044.8021024201880209,2298426.3509298739954829,145035.6420089801540598}",,,2298422.8958237539045513,145044.8021024201880209
383,hw_conduit,I36-474402,,1,,39-474004,,Cond,,6206,,,,sanitary,,,,"{2298426.3509298739954829,145035.6420089801540598,2298442.7416260736063123,144992.1875264199625235}",,,2298426.3509298739954829,145035.6420089801540598
384,hw_conduit,I36-486901,,1,,I36-486902,,Cond,,FM90206,,,,sanitary,,,,"{2298078.7096896721050143,148468.7171240338648204,2298118.4369254326447845,148519.4229509940778371}",,,2298078.7096896721050143,148468.7171240338648204
385,hw_conduit,I36-486901,,2,,I36-486903,,Cond,,FM90455,,,,sanitary,,,,"{2298078.7096896721050143,148468.7171240338648204,2298121.5443919124081731,148519.7054701140732504}",,,2298078.7096896721050143,148468.7171240338648204
386,hw_conduit,I36-486902,,1,,STC-01,,Cond,,FM90207,,,,sanitary,,,,"{2298118.4369254326447845,148519.4229509940778371,2298142.6360032726079226,149062.3973590762470849}",,,2298118.4369254326447845,148519.4229509940778371
387,hw_conduit,I36-486903,,1,,STC-01,,Cond,,FM90255,,,,sanitary,,,,"{2298121.5443919124081731,148519.7054701140732504,2298142.6360032726079226,149062.3973590762470849}",,,2298121.5443919124081731,148519.7054701140732504
